,CUSTOMER_SK,NumProducts,DistinctProducts,Revenue,TotalNoOfVisits,Recency,AvgSpend,CITY_NM,CUSTOMER_TYPE_CD,ckm$cluster
1123,58910141,413,154,1272.0099,15,3,84.80066,HALIFAX,A,6
1124,62340096,453,208,1271.98997,32,21,39.74968656,HALIFAX,A,6
1125,62377677,339,231,1271.94976,46,1,27.65108174,HALIFAX,A,6
1126,37607401,330,219,1271.29988,12,145,105.9416567,HALIFAX,A,1
1127,52024359,352,201,1270.19988,14,151,90.72856286,HALIFAX,A,1
1128,60503862,394,221,1269.42984,18,7,70.52388,YARMOUTH,A,6
1129,39353615,357,180,1268.51988,24,134,52.854995,HALIFAX,A,3
1130,62288123,436,274,1267.86996,35,6,36.224856,HALIFAX,A,6
1131,61466327,447,264,1267.60994,36,3,35.21138722,FALL RIVER,A,6
1132,27735686,418,130,1267.50984,28,21,45.26820857,,A,6
1133,22114729,374,228,1267.09988,28,138,45.25356714,HALIFAX,A,3
1134,24059375,300,87,1265.98976,21,137,60.28522667,DARTMOUTH,A,3
1135,37731544,360,186,1265.86995,34,135,37.23146912,HALIFAX,A,3
1136,60098810,361,167,1265.85983,17,1,74.46234294,HALIFAX,A,6
1137,59770716,334,131,1265.39959,23,4,55.01737348,HALIFAX,A,6
1138,60591874,424,204,1264.51998,19,1,66.55368316,HALIFAX,A,6
1139,59311575,366,170,1263.41993,30,17,42.11399767,ETOBICOKE,A,6
1140,22287909,430,150,1263.36979,57,134,22.16438228,HALIFAX,A,3
1141,59591969,311,226,1263.14975,58,1,21.77844397,HALIFAX,A,6
1142,59777194,456,267,1262.72992,86,1,14.68290605,HALIFAX,A,5
1143,23326075,398,182,1261.70985,33,134,38.23363182,HALIFAX,A,3
1144,63987982,527,247,1260.24996,51,10,24.71078353,YARMOUTH,A,6
1145,22432003,393,175,1259.55972,15,134,83.970648,HALIFAX,A,1
1146,20767341,292,166,1259.44984,39,137,32.29358564,HALIFAX,A,3
1147,22617469,465,197,1258.7399,23,137,54.72782174,DARTMOUTH,A,3
1148,21451721,370,202,1258.63984,14,143,89.90284571,HALIFAX,A,1
1149,51902175,288,130,1258.31977,113,134,11.13557319,HALIFAX,A,5
1150,60515946,320,195,1257.24986,54,4,23.28240481,HALIFAX,A,6
1151,58674673,349,139,1256.81985,28,7,44.88642321,HALIFAX,A,6
1152,62344041,357,183,1256.76985,25,2,50.270794,HALIFAX,A,6
1153,22422609,367,181,1256.43978,50,134,25.1287956,HALIFAX,A,3
1154,36332291,400,218,1256.41996,22,135,57.10999818,HALIFAX,A,3
1155,21583722,378,169,1256.28995,49,2,25.63857041,HALIFAX,A,6
1156,20666193,546,179,1254.72973,32,135,39.21030406,HALIFAX,A,3
1157,50217513,326,165,1254.46993,43,134,29.1737193,HALIFAX,A,3
1158,41541241,337,165,1254.20991,18,140,69.67832833,HALIFAX,A,3
1159,26314556,405,215,1254.17982,73,134,17.18054548,HALIFAX,A,3
1160,61307199,337,219,1253.28987,34,4,36.86146676,FORT MCMUR,A,6
1161,60635549,424,183,1252.73995,65,2,19.27292231,NEW GLASGO,A,6
1162,52427070,409,210,1252.57993,37,136,33.85351162,,A,3
1163,59506863,382,251,1252.34991,46,3,27.22499804,HALIFAX,A,6
1164,36334124,375,219,1251.67986,17,135,73.62822706,HALIFAX,A,3
1165,39145464,347,79,1251.56979,28,154,44.69892107,,A,3
1166,59583682,381,123,1251.27999,34,1,36.80235265,HALIFAX,A,6
1167,59504658,395,165,1251.27984,42,3,29.79237714,HALIFAX,A,6
1168,60087684,303,184,1251.02962,14,3,89.35925857,HALIFAX,A,6
1169,62652600,607,254,1250.88996,239,2,5.233849205,HALIFAX,A,5
1170,61488694,369,181,1249.98997,21,10,59.5233319,HALIFAX,A,6
1171,36558613,336,187,1249.72984,32,135,39.0540575,HALIFAX,A,3
1172,23629863,392,237,1249.55991,26,139,48.05999654,HALIFAX,A,3
1173,39841728,333,186,1248.31984,25,135,49.9327936,HALIFAX,A,3
1174,28717175,345,82,1248.24996,53,134,23.55188604,HALIFAX,A,3
1175,61085108,476,89,1247.37993,35,14,35.63942657,HALIFAX,A,6
1176,23252059,418,203,1246.48989,33,135,37.77242091,DUNDAS,A,3
1177,59012656,348,193,1245.78968,38,1,32.78393895,HALIFAX,A,6
1178,58869891,412,248,1245.5699,60,1,20.75949833,TERENCE BA,A,6
1179,21432027,341,206,1245.5199,36,134,34.597775,HALIFAX,A,3
1180,60231457,365,220,1245.3399,17,2,73.25528824,HALIFAX,A,6
1181,23615109,376,243,1243.14989,32,137,38.84843406,HALIFAX,A,3
1182,58642218,327,207,1242.91972,17,6,73.11292471,HALIFAX,A,6
1183,21152964,468,254,1242.78992,36,135,34.52194222,HALIFAX,A,3
1184,60511819,337,220,1242.46977,34,2,36.54322853,HALIFAX,A,6
1185,59650904,358,190,1242.37974,21,1,59.16094,HALIFAX,A,6
1186,58904886,330,192,1242.26991,16,4,77.64186938,HALIFAX,A,6
1187,60513008,311,171,1242.12971,18,5,69.00720611,HALIFAX,A,6
1188,58631592,309,219,1242.06982,31,1,40.06676839,HALIFAX,A,6
1189,59564003,348,216,1241.93993,16,3,77.62124563,HALIFAX,A,6
1190,22114420,564,278,1241.65984,33,137,37.62605576,HALIFAX,A,3
1191,58257530,308,51,1241.29982,18,6,68.96110111,HALIFAX,A,6
1192,39448822,353,153,1240.89982,41,136,30.26584927,HALIFAX,A,3
1193,21427351,378,175,1240.43963,25,141,49.6175852,HALIFAX,A,3
1194,61735149,342,177,1240.38961,43,1,28.84627,COURTENAY,A,6
1195,59982050,437,192,1239.97991,92,6,13.4780425,HALIFAX,A,5
1196,53120082,375,177,1239.78977,48,137,25.82895354,HALIFAX,A,3
1197,60603855,371,130,1239.28954,7,101,177.0413629,WEST PUBNI,A,1
1198,22847054,341,116,1239.05986,36,144,34.41832944,HALIFAX,A,3
1199,40118474,387,215,1238.72988,95,135,13.03926189,HALIFAX,A,5
1200,40143053,373,197,1238.18984,66,145,18.76045212,RIVERVIEW,A,3
1201,23469039,369,130,1237.87984,38,134,32.57578526,HALIFAX,A,3
1202,23488969,308,166,1237.84989,27,138,45.84629222,NANAIMO,A,3
1203,59485457,283,160,1237.48976,14,4,88.39212571,PORTUGUESE,A,6
1204,59608203,340,223,1236.89987,46,7,26.88912761,HALIFAX,A,6
1205,64007521,410,215,1236.86996,67,2,18.46074567,HALIFAX,A,6
1206,59582998,360,244,1236.55983,47,2,26.30978362,HALIFAX,A,6
1207,22196183,359,81,1236.44964,16,137,77.2781025,HALIFAX,A,3
1208,20685286,387,243,1236.31989,41,136,30.15414366,STILLWATER,A,3
1209,59607664,347,191,1236.30984,28,7,44.15392286,HALIFAX,A,6
1210,60444147,357,140,1236.15999,31,9,39.87612871,NANAIMO,A,6
1211,20784487,291,172,1235.72979,23,137,53.72738217,HALIFAX,A,3
1212,61086681,367,195,1235.26987,29,1,42.59551276,HALIFAX,A,6
1213,59642979,389,197,1234.93982,91,1,13.57076725,HALIFAX,A,5
1214,59503351,400,228,1234.52975,47,2,26.26659043,HALIFAX,A,6
1215,39928940,338,208,1233.97987,34,135,36.29352559,HALIFAX,A,3
1216,60670944,395,190,1233.76982,17,3,72.57469529,HALIFAX,A,6
1217,65982215,392,248,1233.2199,36,1,34.25610833,HAMMONDS P,A,6
1218,28299895,349,205,1233.20983,48,139,25.69187146,HALIFAX,A,3
1219,49942555,327,199,1231.73974,15,141,82.11598267,,A,1
1220,59059125,380,238,1231.72999,33,3,37.32515121,HALIFAX,A,6
1221,49733642,391,266,1231.46976,41,147,30.0358478,,A,3
1222,59501843,280,167,1231.2097,24,2,51.30040417,HALIFAX,A,6
1223,59028114,459,237,1230.39994,59,3,20.85423627,HALIFAX,A,6
1224,22339198,354,143,1229.9198,69,134,17.82492464,HALIFAX,A,3
1225,60441892,380,248,1229.22991,27,7,45.5270337,HALIFAX,A,6
1226,51848739,397,122,1227.05985,75,138,16.360798,HALIFAX,A,3
1227,36357518,429,157,1226.00976,33,136,37.15181091,HALIFAX,A,3
1228,63405503,399,231,1225.32985,27,1,45.38258704,HALIFAX,A,6
1229,23439015,377,171,1225.0899,30,143,40.83633,HALIFAX,A,3
1230,59647800,756,261,1225.02997,252,1,4.861230039,HALIFAX,A,5
1231,58368286,361,131,1223.95986,47,4,26.04169915,HALIFAX,A,6
1232,62460257,291,196,1223.8198,67,5,18.26596716,SACKVILLE,A,6
1233,39256573,404,285,1223.71991,47,136,26.03659383,,A,3
1234,22287920,351,175,1223.6499,33,136,37.0803,HALIFAX,A,3
1235,40173091,337,195,1223.30995,13,135,94.10076538,HALIFAX,A,1
1236,22319561,269,145,1222.62975,15,136,81.50865,HALIFAX,A,1
1237,21693011,351,213,1222.37989,19,136,64.33578368,HALIFAX,A,3
1238,60510305,327,165,1222.24991,56,2,21.82589125,WEYMOUTH,A,6
1239,21344670,340,217,1222.24978,26,136,47.00960692,HALIFAX,A,3
1240,58790005,441,181,1222.18998,77,2,15.87259714,HALIFAX,A,5
1241,22189488,494,151,1221.86,38,138,32.15421053,HALIFAX,A,3
1242,58231766,294,171,1221.70982,20,1,61.085491,BROOKSIDE,A,6
1243,36759704,316,175,1221.22969,26,135,46.97037269,HALIFAX,A,3
1244,59037521,334,195,1220.84972,16,19,76.3031075,TIMBERLEA,A,6
1245,39457459,308,186,1220.67975,31,136,39.37676613,HALIFAX,A,3
1246,60508625,309,204,1220.60987,37,1,32.98945595,LOCKEPORT,A,6
1247,36791749,342,191,1220.23985,62,134,19.6812879,HALIFAX,A,3
1248,21353790,300,138,1220.18979,23,138,53.05173,HALIFAX,A,3
1249,59427714,329,203,1219.86987,21,3,58.08904143,HALIFAX,A,6
1250,27947858,345,198,1219.68985,31,134,39.34483387,HALIFAX,A,3
1251,58434749,304,202,1219.36975,28,21,43.54891964,HALIFAX,A,6
1252,59646398,363,225,1219.19986,61,4,19.98688295,HALIFAX,A,6
1253,36879508,350,159,1218.87986,31,141,39.31870516,ARICHAT,A,3
1254,22114228,294,153,1218.48971,28,136,43.51748964,HALIFAX,A,3
1255,28312565,398,226,1217.41992,13,136,93.64768615,HALIFAX,A,1
1256,42481580,387,221,1216.84988,26,137,46.80191846,HALIFAX,A,3
1257,20758668,361,224,1216.46985,34,136,35.778525,HALIFAX,A,3
1258,59590426,428,193,1215.43985,86,1,14.13302151,HALIFAX,A,5
1259,61553358,345,199,1215.40989,43,1,28.26534628,HALIFAX,A,6
1260,60026728,357,160,1215.37989,51,1,23.83097824,HALIFAX,A,6
1261,38943758,366,127,1215.0598,19,143,63.95051579,,A,3
1262,58647504,284,160,1214.83963,19,11,63.93892789,HALIFAX,A,6
1263,61170373,503,153,1214.6099,39,5,31.14384359,HALIFAX,A,6
1264,50217469,470,218,1214.55974,42,141,28.91808905,HALIFAX,A,3
1265,36799036,399,128,1214.41988,33,154,36.80060242,HALIFAX,A,3
1266,58420917,330,211,1214.35981,20,1,60.7179905,HALIFAX,A,6
1267,21444698,403,242,1212.5699,21,136,57.74142381,HALIFAX,A,3
1268,61120800,321,144,1211.39986,78,3,15.53076744,HALIFAX,A,6
1269,22204799,322,198,1211.29984,24,137,50.47082667,HALIFAX,A,3
1270,58594611,325,210,1211.08989,65,1,18.63215215,HALIFAX,A,6
1271,59058637,315,168,1210.88969,25,6,48.4355876,HALIFAX,A,6
1272,52539962,304,175,1210.52973,34,136,35.60381559,HALIFAX,A,3
1273,22179031,315,155,1209.56974,20,159,60.478487,SUMMERSIDE,A,3
1274,59031756,318,191,1209.01979,50,7,24.1803958,HALIFAX,A,6
1275,62460537,437,243,1208.9899,34,7,35.55852647,HALIFAX,A,6
1276,64274127,314,199,1208.63982,14,7,86.33141571,,A,6
1277,60990814,349,136,1208.61974,12,3,100.7183117,HAMMONDS P,A,1
1278,60522292,400,287,1208.50988,86,1,14.05244047,TIMBERLEA,A,5
1279,59590633,354,232,1208.44981,32,6,37.76405656,NEW GLASGO,A,6
1280,59512862,307,196,1207.99981,33,3,36.60605485,HALIFAX,A,6
1281,39925565,403,201,1207.63999,37,135,32.63891865,HALIFAX,A,3
1282,59709770,363,140,1207.51945,26,22,46.44305577,HALIFAX,A,6
1283,59567728,372,198,1207.20991,28,2,43.11463964,HALIFAX,A,6
1284,51020585,326,136,1205.66964,11,143,109.6063309,HALIFAX,A,1
1285,59427770,320,173,1205.63972,37,3,32.5848573,HALIFAX,A,6
1286,21156625,407,155,1205.58986,26,139,46.36884077,HALIFAX,A,3
1287,39014144,438,233,1205.17003,17,148,70.89235471,OTTAWA,A,3
1288,28679826,392,189,1205.04987,27,140,44.63147667,HALIFAX,A,3
1289,21476597,465,214,1204.82991,14,136,86.05927929,HALIFAX,A,1
1290,22521891,427,202,1204.68986,112,136,10.75615946,HALIFAX,A,5
1291,60637095,284,172,1204.32968,23,3,52.36216,HALIFAX,A,6
1292,22300396,364,149,1203.91978,18,136,66.88443222,HALIFAX,A,3
1293,66087566,374,280,1203.85986,33,2,36.48060182,HALIFAX,A,6
1294,22340711,387,134,1202.99992,32,136,37.5937475,HALIFAX,A,3
1295,59080454,393,201,1202.42978,31,3,38.78805742,HALIFAX,A,6
1296,39745498,349,217,1201.42983,18,146,66.74610167,PICTOU,A,3
1297,40158571,441,201,1200.2999,55,134,21.82363455,HALIFAX,A,3
1298,22307437,549,250,1198.60992,88,135,13.62056727,HALIFAX,A,5
1299,21578733,387,181,1198.01999,55,6,21.78218164,EASTERN PA,A,6
1300,58338233,283,159,1197.94974,21,4,57.04522571,HALIFAX,A,6
1301,58333165,328,195,1197.15974,22,12,54.41635182,HALIFAX,A,6
1302,39309176,376,178,1197.13993,41,135,29.19853488,HALIFAX,A,3
1303,39355815,372,191,1197.11,44,134,27.20704545,HALIFAX,A,3
1304,51902050,353,204,1196.40987,36,140,33.2336075,HALIFAX,A,3
1305,61846584,397,251,1196.17999,81,3,14.7676542,HALIFAX,A,5
1306,59506321,401,173,1195.97995,38,7,31.47315658,HALIFAX,A,6
1307,39436775,410,236,1195.41991,102,136,11.71980304,HALIFAX,A,5
1308,53401976,329,136,1195.32989,15,147,79.68865933,HALIFAX,A,3
1309,60544441,419,179,1195.05981,45,3,26.55688467,TRURO,A,6
1310,60447944,306,113,1194.11966,40,3,29.8529915,HALIFAX,A,6
1311,58671895,353,187,1193.95977,33,4,36.18059909,HALIFAX,A,6
1312,21581131,285,81,1193.61978,30,7,39.787326,CANNING,A,6
1313,39317355,452,279,1193.44991,30,134,39.78166367,HALIFAX,A,3
1314,60641306,1119,125,1193.12923,36,2,33.14247861,HALIFAX,A,4
1315,51282453,389,236,1193.00993,26,139,45.88499731,HALIFAX,A,3
1316,59487324,403,125,1192.86,65,1,18.35169231,HALIFAX,A,6
1317,59428081,325,191,1191.4198,6,3,198.5699667,HALIFAX,A,1
1318,60748178,310,146,1190.96972,28,2,42.53463286,HALIFAX,A,6
1319,58801552,339,198,1189.90973,30,3,39.66365767,HALIFAX,A,6
1320,51920746,440,212,1189.79998,14,161,84.98571286,SYDNEY,A,1
1321,39451170,349,203,1189.33991,13,136,91.48768538,HALIFAX,A,1
1322,22189490,384,82,1188.98949,54,138,22.01832389,HALIFAX,A,3
1323,22254166,365,185,1188.66993,15,134,79.244662,HALIFAX,A,1
1324,22202777,332,217,1188.28992,16,140,74.26812,MCGRATHS C,A,3
1325,60616678,292,143,1187.93985,40,7,29.69849625,SAMPSON CO,A,6
1326,26025028,339,213,1187.44979,23,151,51.62825174,TORONTO,A,3
1327,20759300,370,219,1186.95987,35,136,33.91313914,HALIFAX,A,3
1328,60037731,296,188,1186.65981,18,1,65.925545,HALIFAX,A,6
1329,64240495,336,189,1186.64989,23,3,51.59347348,HALIFAX,A,6
1330,21460364,321,222,1185.74976,20,138,59.287488,HALIFAX,A,3
1331,62316313,453,328,1184.80999,47,2,25.20872319,DIGBY,A,6
1332,53721340,331,203,1184.69982,29,135,40.85171793,HALIFAX,A,3
1333,52994520,426,222,1184.10975,9,138,131.56775,HALIFAX,A,1
1334,20714190,386,213,1183.40983,42,136,28.17642452,HALIFAX,A,3
1335,61524558,294,212,1182.95973,22,6,53.77089682,HALIFAX,A,6
1336,36525791,410,251,1182.88994,40,137,29.5722485,HALIFAX,A,3
1337,37605150,298,181,1182.23978,18,142,65.67998778,HALIFAX,A,3
1338,52885957,339,159,1181.7599,18,140,65.65332778,HALIFAX,A,3
1339,22119292,387,185,1181.34988,22,134,53.69772182,HALIFAX,A,3
1340,20722175,441,282,1180.83993,8,146,147.6049913,HALIFAX,A,1
1341,22430411,402,195,1180.68985,69,135,17.1114471,HALIFAX,A,3
1342,64990056,348,131,1179.55985,34,2,34.69293676,HALIFAX,A,6
1343,53394730,287,165,1179.25985,40,135,29.48149625,HALIFAX,A,3
1344,21150615,399,185,1178.89977,42,134,28.06904214,HALIFAX,A,3
1345,64957681,417,247,1178.81993,76,2,15.51078855,HALIFAX,A,5
1346,58709615,349,260,1178.6899,38,3,31.01815526,STELLARTON,A,6
1347,62364737,389,208,1178.51003,19,7,62.02684368,MISSISSAUG,A,6
1348,35092146,291,136,1177.90981,15,142,78.52732067,HALIFAX,A,3
1349,53228679,426,161,1177.20967,31,135,37.97450548,HALIFAX,A,3
1350,28211729,278,186,1177.19979,49,137,24.02448551,HALIFAX,A,3
1351,20844587,309,170,1176.48994,18,146,65.36055222,LANTZ,A,3
1352,61077682,311,158,1176.48982,53,11,22.19792113,HALIFAX,A,6
1353,66555270,269,181,1176.13981,12,16,98.01165083,,A,1
1354,60515013,387,290,1175.86991,80,5,14.69837388,SHUBENACAD,A,5
1355,26238110,445,210,1175.65992,82,134,14.3373161,SYDNEY MIN,A,5
1356,23268565,486,114,1175.6099,35,135,33.58885429,HALIFAX,A,3
1357,22211645,328,128,1174.4498,39,136,30.11409744,HALIFAX,A,3
1358,53393862,330,144,1174.03967,18,178,65.22442611,HALIFAX,A,3
1359,20874566,464,144,1173.87002,16,135,73.36687625,HALIFAX,A,3
1360,64057120,396,255,1173.84983,28,7,41.92320821,,A,6
1361,36792820,307,164,1173.78987,19,140,61.77841421,HALIFAX,A,3
1362,58349875,317,157,1172.96991,30,18,39.098997,HALIFAX,A,6
1363,36852153,309,195,1172.54983,27,134,43.42777148,MONCTON,A,3
1364,59793646,344,241,1171.92989,38,3,30.84026026,HALIFAX,A,6
1365,28675927,329,261,1171.57978,56,137,20.9210675,LOWER SACK,A,3
1366,61371147,399,211,1170.68994,27,3,43.35888667,HALIFAX,A,6
1367,20899387,297,192,1169.92984,16,149,73.120615,HALIFAX,A,3
1368,50244430,396,252,1169.69995,32,135,36.55312344,HALIFAX,A,3
1369,37466815,362,212,1169.17994,114,135,10.25596439,HALIFAX,A,5
1370,38885522,317,187,1168.93979,17,149,68.76116412,HALIFAX,A,3
1371,21258318,327,218,1168.76981,12,135,97.39748417,HALIFAX,A,1
1372,39927909,334,212,1168.39991,31,138,37.69031968,HALIFAX,A,3
1373,62339977,269,186,1168.13986,71,1,16.45267408,MAHONE BAY,A,6
1374,58644881,356,217,1167.94986,34,3,34.35146647,HALIFAX,A,6
1375,33415965,350,252,1166.65992,30,134,38.888664,HALIFAX,A,3
1376,21316804,432,130,1166.18997,18,138,64.78833167,HALIFAX,A,3
1377,62333887,368,218,1165.85983,29,1,40.2020631,HALIFAX,A,6
1378,39432357,330,157,1165.79986,46,137,25.34347522,HALIFAX,A,3
1379,21155311,322,201,1165.49982,18,156,64.74999,HALIFAX,A,3
1380,20694092,387,227,1165.32991,55,135,21.18781655,HALIFAX,A,3
1381,61508761,355,161,1165.16994,12,70,97.097495,HALIFAX,A,1
1382,61698109,328,192,1164.9798,59,4,19.74542034,PORT WILLI,A,6
1383,22211634,339,174,1164.96997,17,140,68.52764529,HALIFAX,A,3
1384,59809317,316,169,1164.72992,20,7,58.236496,HALIFAX,A,6
1385,58883851,329,146,1164.06983,38,3,30.63341658,HALIFAX,A,6
1386,59564912,339,132,1163.72995,12,7,96.97749583,HALIFAX,A,6
1387,23729982,396,185,1163.6499,38,134,30.62236579,GANDER,A,3
1388,51762035,308,110,1163.63994,67,138,17.3677603,,A,3
1389,39437724,265,114,1163.47989,17,135,68.43999353,HALIFAX,A,3
1390,60816988,295,169,1163.34984,33,14,35.25302545,HALIFAX,A,6
1391,59590401,399,138,1163.27001,20,7,58.1635005,HALIFAX,A,6
1392,51278996,371,223,1163.10993,50,134,23.2621986,HALIFAX,A,3
1393,61911034,432,216,1163.05988,141,2,8.248651631,KINGSTON,A,5
1394,33445925,468,334,1162.68995,99,134,11.74434293,SYDNEY,A,5
1395,21198409,325,197,1162.12985,11,135,105.6481682,HALIFAX,A,1
1396,61754560,342,230,1161.30987,42,2,27.650235,PICTOU,A,6
1397,53223269,299,189,1160.34979,28,135,41.44106393,HALIFAX,A,3
1398,58892208,321,223,1160.27989,10,24,116.027989,HALIFAX,A,1
1399,58872284,313,117,1159.48989,30,2,38.649663,HALIFAX,A,6
1400,33449455,303,179,1159.41965,14,142,82.81568929,ST ALBANS,A,1
1401,23602975,397,110,1159.3799,68,134,17.04970441,DARTMOUTH,A,3
1402,42430668,402,253,1158.68995,39,135,29.70999872,,A,3
1403,36520958,331,130,1158.3899,42,136,27.5807119,HALIFAX,A,3
1404,60025978,363,264,1157.04988,93,1,12.44139656,LOWER SACK,A,5
1405,59462841,335,194,1155.21976,69,1,16.74231536,HALIFAX,A,6
1406,24330627,290,168,1155.13982,29,135,39.83240759,HALIFAX,A,3
1407,53323662,332,169,1154.94987,25,134,46.1979948,WELLINGTON,A,3
1408,23812284,342,155,1154.86995,19,136,60.78262895,HALIFAX,A,3
1409,59009314,359,153,1153.69982,39,1,29.58204667,HALIFAX,A,6
1410,36838496,336,209,1153.03982,30,137,38.43466067,HALIFAX,A,3
1411,21225305,322,142,1152.91968,13,135,88.68612923,HALIFAX,A,1
1412,59506145,314,177,1152.52986,25,5,46.1011944,HALIFAX,A,6
1413,40142100,292,179,1152.38981,40,148,28.80974525,SCANDIA,A,3
1414,21969872,343,181,1151.9999,25,137,46.079996,ETOBICOKE,A,3
1415,58886857,374,200,1151.76996,12,9,95.98083,HALIFAX,A,1
1416,59583707,322,148,1150.88981,45,2,25.57532911,HALIFAX,A,6
1417,39751608,322,174,1150.52996,52,134,22.12557615,HALIFAX,A,3
1418,40025356,355,201,1150.43994,41,136,28.05951073,TORONTO,A,3
1419,36877270,328,148,1149.73995,25,144,45.989598,CHARLIE LA,A,3
1420,64946496,444,126,1149.71999,82,1,14.02097549,HALIFAX,A,6
1421,60368645,405,100,1149.41993,58,1,19.817585,HALIFAX,A,6
1422,20662386,338,191,1149.30986,22,141,52.24135727,HALIFAX,A,3
1423,22572914,403,248,1149.17998,65,136,17.679692,HALIFAX,A,3
1424,59427761,376,184,1148.87996,7,7,164.1257086,HALIFAX,A,1
1425,64593318,289,147,1148.74977,31,2,37.05644419,HALIFAX,A,6
1426,39833237,312,178,1148.54976,12,140,95.71248,HALIFAX,A,1
1427,27966388,310,123,1148.50988,21,137,54.69094667,,A,3
1428,61366111,337,178,1148.50975,19,2,60.44788158,UPPER TANT,A,6
1429,25692862,304,187,1148.11994,21,136,54.6723781,GLACE BAY,A,3
1430,51899964,423,215,1147.96995,25,137,45.918798,WARKWORTH,A,3
1431,22114407,402,120,1147.83992,21,137,54.65904381,HALIFAX,A,3
1432,58710710,336,160,1147.83989,55,1,20.86981618,HALIFAX,A,6
1433,37709568,360,189,1147.25996,27,139,42.49110963,HALIFAX,A,3
1434,23839601,382,207,1147.01997,57,134,20.12315737,LAKE ECHO,A,3
1435,21969042,323,170,1146.21986,13,144,88.17075846,HALIFAX,A,1
1436,59506859,619,206,1146.17992,92,1,12.45847739,HALIFAX,A,5
1437,62343913,315,216,1145.93991,41,5,27.9497539,HALIFAX,A,6
1438,36783305,317,224,1144.9599,21,145,54.5219,TORONTO,A,3
1439,22498448,318,178,1144.40975,28,136,40.87177679,HALIFAX,A,3
1440,58898556,368,211,1144.33,22,3,52.015,CLARENVILL,A,6
1441,21156633,320,191,1143.92998,17,139,67.28999882,HALIFAX,A,3
1442,66354034,398,245,1143.45999,52,1,21.98961519,HALIFAX,A,6
1443,59608211,426,255,1143.38993,18,2,63.52166278,HALIFAX,A,6
1444,60432818,341,150,1143.22988,39,3,29.31358667,HALIFAX,A,6
1445,21472496,371,189,1143.12991,13,141,87.93307,HALIFAX,A,1
1446,59504342,391,191,1142.93994,30,2,38.097998,HALIFAX,A,6
1447,39937443,350,224,1142.38988,20,3,57.119494,MONCTON,A,6
1448,66081016,333,140,1142.2899,29,20,39.3893069,TORONTO,A,6
1449,65216082,307,244,1142.26994,26,1,43.93345923,HALIFAX,A,6
1450,39355816,350,239,1141.54992,54,134,21.13981333,HALIFAX,A,3
1451,42478355,349,199,1140.27993,52,134,21.92846019,HALIFAX,A,3
1452,39354929,253,112,1138.9699,40,140,28.4742475,HALIFAX,A,3
1453,22114416,348,130,1138.65991,20,137,56.9329955,HALIFAX,A,3
1454,58648980,310,177,1138.64993,34,3,33.48970382,HALIFAX,A,6
1455,21611748,386,229,1138.63,13,137,87.58692308,HALIFAX,A,1
1456,58728563,360,157,1138.42988,29,2,39.25620276,HALIFAX,A,6
1457,39843378,379,178,1138.05993,61,2,18.65672016,HALIFAX,A,6
1458,38858903,358,201,1137.8398,12,139,94.81998333,ST. JOHN'S,A,1
1459,37474820,389,250,1137.77989,11,138,103.4345355,SHELBURNE,A,1
1460,40173099,312,170,1137.76975,30,140,37.92565833,HALIFAX,A,3
1461,58234819,333,177,1137.40987,20,4,56.8704935,HALIFAX,A,6
1462,58255810,262,167,1136.21968,25,7,45.4487872,HALIFAX,A,6
1463,22287893,339,157,1136.14993,66,136,17.21439288,HALIFAX,A,3
1464,59427017,359,174,1134.97994,76,3,14.93394658,HALIFAX,A,6
1465,22750439,397,167,1134.89999,64,134,17.73281234,HALIFAX,A,3
1466,58743727,906,43,1134.729,9,78,126.081,BEAVER BAN,A,1
1467,60291471,477,125,1134.71992,36,6,31.51999778,HALIFAX,A,6
1468,51676276,348,191,1134.63988,99,134,11.46100889,HALIFAX,A,5
1469,58662262,267,113,1134.61982,19,4,59.71683263,HALIFAX,A,6
1470,64736191,340,209,1134.56993,31,7,36.59903,MONTREAL,A,6
1471,22114707,378,137,1134.32993,51,136,22.24176333,HALIFAX,A,3
1472,35103641,298,168,1134.16989,23,143,49.31173435,CHESTER,A,3
1473,39828563,311,154,1133.94994,52,139,21.80672962,HALIFAX,A,3
1474,62505120,317,223,1133.85982,40,4,28.3464955,HALIFAX,A,6
1475,37474885,391,257,1133.15992,161,147,7.038260372,DARTMOUTH,A,5
1476,51902159,333,158,1132.92991,42,136,26.97452167,WEST VANCO,A,3
1477,60633735,290,192,1131.92987,14,9,80.85213357,FREDERICTO,A,6
1478,37367430,370,160,1131.58988,23,139,49.19956,HALIFAX,A,3
1479,39424592,258,142,1131.42983,45,135,25.14288511,HALIFAX,A,3
1480,53111109,331,184,1131.35981,22,137,51.42544591,HALIFAX,A,3
1481,39137977,342,182,1131.26996,41,135,27.59195024,,A,3
1482,35116781,278,188,1131.05987,7,10,161.5799814,HALIFAX,A,1
1483,58297643,378,221,1131.01994,55,1,20.56399891,HALIFAX,A,6
1484,59733736,457,257,1129.68996,39,4,28.96640923,HALIFAX,A,6
1485,22760741,326,213,1128.98987,37,138,30.51323973,HALIFAX,A,3
1486,51849441,336,194,1128.61986,34,4,33.19470176,HALIFAX,A,6
1487,39022570,324,212,1128.53985,37,138,30.50107703,WINDSOR,A,3
1488,60918507,331,198,1128.45987,35,1,32.24171057,HALIFAX,A,6
1489,20675111,257,157,1128.22982,29,141,38.90447655,HALIFAX,A,3
1490,60294733,345,143,1127.97989,40,1,28.19949725,HALIFAX,A,6
