,ITEM_SK,TotalRevenue,TransactionCount,CustomerCount,AvgPrice,Category,Department,ItemDesc,pkm$cluster
967,11614110,2343.71995,579,312,3.544970937,Organic Pro,Produce,Blueberry ,5
968,11842992,2343.35994,635,276,3.289206329,Processed,Meat,Comp Wiene,5
969,11646279,2341.83999,744,216,2.886907328,Sandwich / ,Home Meal Re,Seafood Sa,5
970,11633298,2341.17999,681,342,3.415749997,Salad Dress,Grocery,Hellmann R,5
971,11673591,2339.50943,341,157,5.878102213,Horticultur,Floral,Design You,3
972,11599734,2339.44995,566,300,3.735997022,Baking,Grocery,Hershey Mi,5
973,14345329,2334.32,885,379,2.512929864,Breads,Instore Bake,Artisan De,5
974,12741322,2331.76,503,261,4.609920477,Spreads And,Grocery,Nutella Sp,3
975,14101796,2331.43997,262,112,8.841373989,Deli Cheese,Deli,Baldersn C,4
976,12162029,2327.99,861,341,2.68870974,Cooking Veg,Produce,Carrot & C,5
977,14230610,2327.22,866,455,2.434797688,Salted Snac,Grocery,Christie R,5
978,11749520,2323.17994,609,225,3.636020768,Bread Produ,Commercial B,Rye Brd Lt,5
979,11740766,2321.79998,1041,475,2.203645322,Apple And P,Produce,Cortland A,5
980,14339662,2321.65997,486,233,4.465644691,Frozen Pizz,Frozen Groce,McCain Ris,3
981,12932803,2321.54984,499,220,4.353346563,Beef,Meat,SterlSil C,3
982,11618388,2320.83999,476,279,4.767410516,Paper,Grocery,Majesta Pa,3
983,11732656,2319.87929,290,98,6.724830524,Pet,Grocery,YestrNew C,3
984,12932809,2318.94984,513,275,4.038853008,Beef,Meat,Sirn Tip E,3
985,14908528,2316.14995,1742,500,1.045209449,Alternative,Grocery,Nestea Gre,5
986,11606250,2315.47991,472,225,4.406504174,Dairy Chees,Dairy,Comp Chees,3
987,12162033,2315.13999,675,227,3.402279007,Cooking Veg,Produce,Carrots & ,5
988,11698569,2314.33987,448,222,4.899612098,Processed,Meat,Johnsnvl O,3
989,11744933,2309.91874,325,145,5.898628057,Lamb,Meat,Lamb Shank,3
990,11684819,2308.36999,532,236,4.211345906,Pickles-Ant,Deli,SumFresh S,3
991,14001171,2308.04991,445,206,4.372224657,Organic &Na,Grocery,Casbah Org,3
992,12787353,2306.62982,385,204,5.784095013,Smoked / Sa,Seafood,Sensatns A,3
993,11679917,2304.42991,700,351,3.2714213,Deli Meats-,Deli,Comp Old F,5
994,12807629,2297.47,588,253,3.579931741,Bread Produ,Commercial B,Dempster B,5
995,14409740,2296.50986,542,240,3.58650669,Yogurt,Dairy,Liberte Yo,5
996,13797797,2292.89997,1000,268,2.156547372,Other Fruit,Produce,Honeydew C,5
997,14066846,2292.16797,342,105,6.239283026,Chicken,Meat,Mina Chick,3
998,11627226,2290.78975,379,168,5.594730027,Frozen Ice ,Frozen Groce,HaagnDaz I,3
999,11746205,2288.04,967,571,2.237122153,Milk Produc,Dairy,Scotsbrn S,5
1000,11627232,2285.07962,360,158,5.636554763,Frozen Ice ,Frozen Groce,HaagnDaz I,3
1001,11732003,2284.98858,276,143,8.090867782,Fin-Fish Fr,Seafood,Atl Salm 1,4
1002,14294422,2279.80791,240,155,7.5908682,Ham,Meat,MapleLea H,4
1003,11723337,2278.63,1358,643,1.679097996,Garlic Onio,Produce,Vidalia Sw,5
1004,12788377,2274.53986,363,198,6.109833153,Dairy Chees,Dairy,CompBal Mo,3
1005,11702307,2266.39991,750,331,3.022456379,Organic Pro,Produce,Tomato Hot,5
1006,15673356,2266.17781,237,116,8.388233846,Chicken,Meat,Sens Bnls ,4
1007,12787144,2264.52996,305,141,7.350917975,Deli Cheese,Deli,Sensatns G,4
1008,14566386,2261.2294,237,122,9.264681289,Boxed Meat,Meat,Prime Chic,4
1009,15165131,2260.6599,352,229,6.071495598,Paper,Grocery,Royale Bat,3
1010,11652149,2258.77995,654,324,3.012399162,Cereal,Grocery,Quaker IQO,5
1011,15043196,2257.44997,631,304,3.415763325,Processed,Meat,Sunrise Bo,5
1012,11746170,2255.77999,581,208,3.856282268,Milk Produc,Dairy,Scotsbrn M,5
1013,13870755,2255.558,266,158,8.259967547,Beef,Meat,SterlSil B,4
1014,14502890,2252.82995,495,298,4.219595096,Frozen Pizz,Frozen Groce,Delissio P,3
1015,11744853,2250.13984,638,336,3.133965961,Bread Produ,Commercial B,Bens Villa,5
1016,11680578,2249.78999,615,321,3.549257447,Bread Produ,Commercial B,Snairs Gar,5
1017,14964171,2247.92982,225,96,9.5907996,Hot Beverag,Grocery,Tim Horton,4
1018,11749947,2247.36979,678,270,2.68609814,Bread Produ,Commercial B,Pita Brd L,5
1019,11668007,2246.84989,675,344,2.365080742,Soup,Grocery,CampChky S,5
1020,11704373,2243.73987,414,221,5.122033775,Processed,Meat,Schndr Che,3
1021,11852045,2242.98998,569,326,2.962389762,Deli Meats-,Deli,ChrisBro D,5
1022,12187916,2242.68992,507,278,3.970171569,Cereal,Grocery,Post Shred,5
1023,11746292,2241.68998,1199,406,1.628149846,Milk Produc,Dairy,Scotsbrn 1,5
1024,11663168,2240.9999,283,143,7.807178393,Horticultur,Floral,Ready To G,4
1025,12889408,2240.98997,553,210,3.922841512,Tomatoes,Produce,Tomato HH ,5
1026,11695978,2239.64999,646,420,3.405077636,Butter And ,Dairy,Imperial M,5
1027,14198897,2238.83975,386,220,5.327177193,Processed,Meat,Olymel Bac,3
1028,11711358,2238.50974,499,246,3.293460101,Household O,Grocery,Bin Doctor,5
1029,11699067,2234.3989,264,182,7.852029238,Beef,Meat,Cross Rib ,4
1030,11669487,2233.36996,485,232,4.53452278,Bread Produ,Commercial B,Dempsters ,3
1031,11620191,2232.89994,409,166,5.294150263,Cereal,Grocery,GenMills C,3
1032,12712655,2230.88,519,279,4.230637066,Peppers&Hot,Produce,Comp Peppe,3
1033,11620533,2229.24993,501,286,4.143229945,Cereal,Grocery,GenMills C,3
1034,11631184,2229.14997,484,252,4.522176281,Bread Produ,Commercial B,Dempster W,3
1035,11748562,2228.05994,751,360,1.922106384,Canned Vege,Grocery,Unico Chic,5
1036,14230617,2227.13997,767,450,2.496571046,Salted Snac,Grocery,Christie W,5
1037,14354585,2224.43973,387,133,5.442771684,Sushi,Seafood,Sushi Rice,3
1038,12611551,2218.67992,417,247,4.971007098,Frozen Dess,Frozen Groce,EuropBst 4,3
1039,11609321,2209.99779,224,129,8.632278363,Fresh Crust,Seafood,Frz Lobste,4
1040,12751398,2209.15,602,177,3.617948505,Party Trays,Deli,Mexican Mu,5
1041,11731697,2208.95993,556,204,3.540876842,Yogurt,Dairy,Liberte Yo,5
1042,11673441,2207.02,449,264,4.926383929,Condiment,Grocery,Heinz Easy,3
1043,14369087,2206.89964,398,142,4.934296088,Chicken,Meat,BlueGse Gr,3
1044,12932637,2197.59991,422,257,4.754984135,Butter And ,Dairy,Farmers Bu,3
1045,13902663,2197,1920,620,1,Paper,Grocery,Signal P/T,5
1046,11855048,2196.97832,256,135,8.37491552,Horticultur,Floral,Delight Bo,4
1047,11696693,2196.53999,1236,582,1.274076513,Canned Vege,Grocery,Comp Peas ,5
1048,14099487,2196.26824,241,151,8.836853112,Boxed Meat,Meat,Janes Chck,4
1049,12139270,2195.71999,547,274,3.636660567,Frozen Pizz,Frozen Groce,McCain Pza,5
1050,11760148,2194.79993,454,241,4.541548078,Organic Pro,Produce,Organic St,3
1051,15628845,2192.45997,373,168,5.885309933,Apple And P,Produce,Granny Smi,3
1052,12936587,2188.38995,708,395,2.710327198,Cookies,Grocery,Christie O,5
1053,15164984,2186.61993,359,240,5.949832313,Paper,Grocery,SpongeTwl ,3
1054,14270798,2186.39987,694,187,2.503554868,Organic &Na,Grocery,ThrstBud C,5
1055,11837657,2181.50961,462,279,3.614076229,Dairy Chees,Dairy,Comp Cream,5
1056,13881108,2177.26,563,298,3.739661922,Organic &Na,Grocery,QuePasa To,5
1057,11738689,2177.13993,454,196,4.372420828,Organic And,Dairy,Liberte Yo,3
1058,11746200,2174.58953,319,190,6.080995086,Butter And ,Dairy,Lactanti B,3
1059,11630721,2173.95993,543,217,3.835883798,Other Fruit,Produce,Meridol Pa,5
1060,12548115,2171.54999,555,367,3.835754828,Peppers&Hot,Produce,Mini Bell ,5
1061,11703937,2162.13997,843,410,2.607159192,Other Fruit,Produce,Black Plum,5
1062,14383637,2161.39,675,413,3.194107143,Potatoes,Produce,Potato Bag,5
1063,14536952,2158.19994,333,224,5.775210135,Paper,Grocery,Royale Tig,3
1064,11781795,2157.88963,310,86,6.345343508,Organic And,Dairy,Neilson Or,3
1065,13902583,2156.23998,366,216,5.255150658,Paper,Grocery,Royale Bat,3
1066,15223004,2154.41989,250,94,8.431405402,Internation,Grocery,Coke with ,4
1067,12895186,2152.91,622,227,3.369067524,Breads,Instore Bake,Wide Pan M,5
1068,14195835,2152.79,634,265,3.16126183,Alternative,Instore Bake,Sensatns N,5
1069,14199100,2149.96994,384,113,5.52075513,Salads,Home Meal Re,Mexican De,3
1070,15107681,2147.36,522,287,4.004836538,Potatoes,Produce,Roasting P,5
1071,13904808,2146.10993,439,250,4.420144521,Paper,Grocery,Majesta Ba,3
1072,11727689,2145.38999,756,393,2.597523175,Refrigerate,Produce,Comp Brocc,5
1073,12734557,2143.58921,502,158,3.867050616,Party Trays,Deli,Celebratio,5
1074,11697018,2143.09987,362,180,5.724247285,Frozen Ice ,Frozen Groce,HaagnDaz I,3
1075,11700420,2142.09836,252,122,8.335344167,Fin-Fish Fr,Seafood,Fresh Hali,4
1076,11843221,2140.97,493,282,4.192689162,Processed,Meat,MapleLea T,3
1077,11631100,2140.58994,476,131,3.458718456,Alternative,Grocery,RedBull En,5
1078,14899963,2140.25999,667,310,3.026026983,Chips,Grocery,Lays Chips,5
1079,14511014,2140.00986,360,192,5.706122458,Processed,Meat,Olymel Bac,3
1080,15161363,2139.98,543,235,3.91053407,Pastry Coun,Pastry,Banana Loa,5
1081,11604884,2139.94997,831,422,2.351390172,Salad Items,Produce,Comp Mint,5
1082,14390385,2139.4,739,471,2.600149254,Tomatoes,Produce,Grape Toma,5
1083,11655637,2138.64,569,299,3.702495606,Refrigerate,Produce,VegPro Bab,5
1084,13998381,2136.84988,280,153,7.430836111,Boxed Meat,Meat,Comp Meat ,4
1085,11667013,2135.92998,600,299,3.205324021,Processed,Meat,MapleLea W,5
1086,13902615,2135.17994,383,184,5.412495579,Paper,Grocery,Comp Facia,3
1087,15083840,2134.95984,273,115,7.588627189,Cereal,Grocery,Kellogg Ce,4
1088,13797801,2134.71999,732,261,2.754610651,Other Fruit,Produce,Melon Mani,5
1089,11692145,2134.62992,353,207,5.192319986,Ham,Meat,Larsen Smk,3
1090,11692576,2132.35997,628,154,2.538956327,Alternative,Grocery,RedBull En,5
1091,11741288,2131.78994,461,213,4.633921083,Other Fruit,Produce,Honeydew M,3
1092,11746374,2125.86962,383,118,5.063525328,Milk Produc,Dairy,Lacteeze M,3
1093,11653208,2125.84964,354,128,5.477918531,Deli Cheese,Deli,Baldersn R,3
1094,11659184,2125.21997,402,179,5.263250162,Other Fruit,Produce,Comp Plums,3
1095,12518623,2124.25949,465,230,5.006040348,,,UNKNOWN PR,3
1096,11746210,2122.80993,418,190,4.264011112,Milk Produc,Dairy,Scotsbrn C,3
1097,12795293,2122.27999,649,296,3.144657388,Deli Cheese,Deli,Castello B,5
1098,11743984,2120.22992,777,269,2.637066576,Salads,Home Meal Re,Salad Picn,5
1099,14033268,2116.95998,681,315,2.729023662,Organic Pro,Produce,Green Pepp,5
1100,11599345,2116.20994,303,142,6.987350894,Apple And P,Produce,Granny Smi,4
1101,11852257,2114.32991,342,136,6.080186696,Refrigerate,Produce,Attitude S,3
1102,11698912,2109.83983,487,228,3.930532495,Pork,Meat,Pork Rib C,5
1103,11852259,2109.14991,339,162,6.08893792,Refrigerate,Produce,Attitude S,3
1104,11647743,2107.82989,332,180,6.183222726,Deli Cheese,Deli,Comp Doubl,3
1105,12510335,2107.31996,433,208,4.726135462,Household O,Grocery,Comp Bags ,3
1106,14889818,2105.30959,520,227,2.217626302,Beef,Meat,Frozen Lea,5
1107,11603863,2103.99992,622,378,2.473352445,Soup,Grocery,Campbell B,5
1108,13902670,2102.74,900,477,2.227193764,Paper,Grocery,Comp P/Tow,5
1109,12888333,2102.23999,493,204,3.980818114,Organic And,Dairy,Silk Almon,5
1110,11607217,2101.82998,558,350,3.734100712,Oil,Grocery,Comp 100% ,5
1111,13798066,2100.37998,616,254,3.303881637,Cooking Veg,Produce,Asian Vege,5
1112,15273907,2099.72995,607,232,3.170667191,Other Fruit,Produce,Mango Chun,5
1113,11840628,2099.58986,406,211,4.752879376,Deli Meats-,Deli,Comp Roast,3
1114,11619262,2098.31997,614,251,3.000815644,Refrigerate,Produce,Comp Harve,5
1115,14198077,2097.71997,423,256,4.448995262,Spreads And,Grocery,Kraft Chee,3
1116,15029236,2094.99981,698,16,0.995972077,Lottery Sal,Lottery,Breakopen ,5
1117,11697882,2094.54997,366,193,5.77829197,Refrigerate,Produce,Comp Carro,3
1118,12812994,2089.76911,232,88,8.734637241,Alternative,Grocery,RedBull En,4
1119,11615157,2089.55996,353,237,5.790915907,Household O,Grocery,Alcan Foil,3
1120,11663583,2088.92981,361,191,5.530241166,Cookies,Instore Bake,Cookies CC,3
1121,12712666,2087.59999,576,204,3.393495365,Tomatoes,Produce,Comp Tomat,5
1122,11661227,2086.79,584,146,3.378458904,Bistro,Home Meal Re,Brd Grb&Go,5
1123,11743306,2085.69995,626,159,3.275804002,Bistro,Home Meal Re,Crispy Tat,5
1124,14565145,2084.80889,246,153,7.847578115,Boxed Meat,Meat,Prime Chic,4
1125,11674667,2084.48971,458,199,4.098621145,Processed,Meat,Comp Turke,3
1126,15591274,2083.6599,406,278,4.738709599,Dairy Chees,Dairy,Kraft Old ,3
1127,11951656,2083.06975,406,199,4.65327558,Deli Meats-,Deli,Comp Pstrm,3
1128,14543015,2081.84992,357,170,5.48830056,Frozen Pizz,Frozen Groce,Delissio R,3
1129,14001148,2080.56982,514,174,2.786092001,Organic &Na,Grocery,BlueMnky C,5
1130,11599322,2078.95994,337,181,6.079999911,Citrus,Produce,Oranges Se,3
1131,12840614,2070.72992,654,258,2.274405286,Organic &Na,Grocery,Silk Almon,5
1132,11623972,2067.96982,595,230,2.450851542,Organic &Na,Grocery,BlueDiam U,5
1133,15629308,2067.61989,354,196,5.666562938,Apple And P,Produce,Royal Gala,3
1134,11706011,2066.95988,368,199,5.453142439,Processed,Meat,Johnsnvl H,3
1135,11972258,2065.98989,772,195,2.328528338,Other Fruit,Produce,Blueberry ,5
1136,11743061,2064.24999,704,186,2.827543855,Sandwich / ,Home Meal Re,Ham And Ch,5
1137,11742286,2061.25,551,230,3.686229508,Cookies,Instore Bake,Peanut But,5
1138,14899962,2059.82,662,330,2.999062027,Chips,Grocery,Lays Chips,5
1139,12191534,2058.22981,344,142,5.670339869,Frozen Ice ,Frozen Groce,HaagnDaz I,3
1140,11693248,2058.16962,296,135,6.290406178,Deli Cheese,Deli,Kerrygld C,3
1141,14307191,2055.27997,380,219,5.351741385,Processed,Meat,Johnsnvl S,3
1142,15291173,2055.00999,680,297,2.909946074,Pastries,Instore Bake,Scones But,5
1143,11676191,2052.96999,774,249,2.450383784,Soft Drinks,Grocery,Pepsi Diet,5
1144,12788251,2052.04999,451,254,4.485439756,Organic Pro,Produce,Comp Celer,3
1145,11645718,2050.20997,559,242,3.574253271,Pastry Coun,Pastry,HomeStyl L,5
1146,15554397,2049.79995,424,181,4.712040922,Bagel,Instore Bake,StViateu B,3
1147,14084933,2048.67988,483,241,3.406293939,Yogurt,Dairy,YoplaitS Y,5
1148,14345285,2048.15,794,300,2.481624685,Breads,Instore Bake,Artisan Ba,5
1149,11624135,2045.91996,512,270,3.799281025,Pickles-Ant,Deli,SumFresh C,5
1150,11746313,2044.77993,932,198,1.585634656,Water,Grocery,Scotsbrn N,5
1151,15113771,2042.45973,654,202,2.301074793,Fin-Fish Fr,Seafood,Salmon Hea,5
1152,12858022,2040.52999,504,184,3.665701052,Soft Drinks,Grocery,Coke Diet ,5
1153,14091908,2040.18,809,335,2.286514215,Chips,Grocery,Pringles S,5
1154,15267287,2040.17994,441,255,4.281791353,Hot Beverag,Grocery,RedRose Te,3
1155,14072539,2039.88998,898,319,1.963392723,Alternative,Grocery,Gatorade G,5
1156,11840470,2038.89,509,323,3.95852071,Garlic Onio,Produce,Shallots 1,5
1157,12891642,2036.84996,450,203,4.372704096,Water,Grocery,Big8 Sprin,3
1158,11951688,2032.85947,389,190,5.304069306,Bulk Food,Bulk,Johnvinc C,3
1159,11743324,2032.64891,253,107,8.012535377,Bistro,Home Meal Re,6Pc Crispy,4
1160,14868570,2032.18993,375,174,5.132906573,Frozen Dess,Frozen Groce,EuropBst B,3
1161,14199105,2026.30996,356,156,5.688140789,Salads,Home Meal Re,Chicken Te,3
1162,12819983,2025.75997,506,249,3.749420272,Yogurt,Dairy,Danone Oik,5
1163,11684798,2025.01987,564,204,3.269072039,Milk Produc,Dairy,Farmer 5% ,5
1164,14908531,2023.61999,1529,442,1.038525367,Alternative,Grocery,Nestea Gre,5
1165,11740610,2019.01996,875,411,2.153564003,Salad Items,Produce,Lettuce Ic,5
1166,11682613,2018.69,566,299,3.476725664,Butter And ,Dairy,Becel Marg,5
1167,11675738,2014.51999,822,346,2.347081299,Milk Produc,Dairy,Scotsbrn 1,5
1168,11630774,2013.75986,458,250,4.036065869,Other Fruit,Produce,Golden Pin,3
1169,12203573,2012.46995,496,174,3.549696939,Yogurt,Dairy,Liberte Yo,5
1170,12932821,2011.63972,427,185,4.079792338,Beef,Meat,SterlSil I,3
1171,15291170,2011.02,656,280,2.959969512,Pastries,Instore Bake,Scones Che,5
1172,11746208,2010.94997,426,203,4.256973249,Milk Produc,Dairy,Scotsbrn C,3
1173,14071325,2009.93998,661,337,2.709455363,Chips,Grocery,Lays Class,5
1174,12208000,2009.86999,452,212,4.282335543,Pickles-Ant,Deli,SumFresh H,3
1175,12785441,2008.3,542,226,3.429575646,Pickles-Ant,Deli,CompOrg Hu,5
1176,11699924,2007.62,504,198,3.897928287,Cookies,Instore Bake,Oatmeal Ra,5
1177,14538275,2006.79996,399,189,4.605829114,Chicken,Meat,MarcAngl C,3
1178,15080723,2005.98,381,224,5.200892388,Dairy Chees,Dairy,BlkDiamd C,3
1179,15079842,2005.7598,384,208,4.894220809,Deli Meats-,Deli,MapleLea H,3
1180,11672585,2003.45997,574,302,2.984335651,Yogurt,Dairy,Silhouet Y,5
1181,13894805,2003.15997,287,168,6.927386707,Paper,Grocery,Comp Bathr,4
1182,11671925,2002.19856,332,143,5.452692741,Turkey,Meat,MapleLea P,3
1183,12162035,2001.66,877,334,2.199241733,Cooking Veg,Produce,Celery Sti,5
1184,11624657,2001.29999,647,272,3.031498037,Buns And Ro,Instore Bake,Gourmet Ch,5
1185,11673948,1998.6999,333,165,5.57118106,Frozen Pizz,Frozen Groce,Ristorante,3
1186,15067902,1997.62998,409,177,4.527131198,Yogurt,Dairy,DanonOks Y,3
1187,15268601,1995.93999,1668,544,1.03167667,Alternative,Grocery,Fruitopi S,5
1188,14345275,1995.03,588,202,3.291294719,Breads,Instore Bake,Artisan Br,5
1189,11979338,1992.69994,454,281,4.17813932,Ham,Meat,Comp Ham S,3
1190,14340244,1991.60961,383,182,4.199951608,Chicken,Meat,BlueGse Ch,3
1191,11781183,1991.21997,494,280,3.693497516,Pasta,Grocery,Classico S,5
1192,11697144,1989.55845,199,96,9.813526734,Organic &Na,Grocery,JustUs Tie,4
1193,15060574,1989.25,412,171,4.680997567,Yogurt,Dairy,Liberte Ke,3
1194,14543038,1989.08995,362,156,5.301132528,Frozen Pizz,Frozen Groce,Delissio G,3
1195,11602750,1982.77984,466,190,4.213358026,Deli Meats-,Deli,Comp Roast,3
1196,13870510,1982.20997,331,175,5.930999955,Yogurt,Dairy,DanonAct Y,3
1197,15145963,1981.83829,217,115,8.833356475,Chicken,Meat,Sens Chick,4
1198,11628815,1978.55846,198,109,9.815951995,Organic &Na,Grocery,JustUs Har,4
1199,12945950,1977.87994,534,243,3.245597219,Chocolate,Grocery,Kit Kat M/,5
1200,11859559,1976.07987,399,154,4.316365808,Cereal,Grocery,Post Shred,3
1201,11665951,1971.74001,227,125,8.768761062,Rice,Grocery,India Hse ,4
1202,15173217,1970.07,852,335,2.091223529,Cookies,Grocery,Sensatns C,5
1203,11671504,1968.81998,612,270,2.917336593,Refrigerate,Produce,Sunrise To,5
1204,11643492,1967.40997,656,293,2.526692062,Salted Snac,Grocery,Christie T,5
1205,13798014,1965.89999,566,286,3.210747933,Yogurt,Dairy,Iogo Yog P,5
1206,12153034,1964.93,591,255,3.006338983,Refrigerate,Dairy,MinMaid Or,5
1207,11645982,1964.63,468,158,4.130555556,Sandwich / ,Home Meal Re,Sandwich C,3
1208,12620348,1959.09894,196,97,9.816831505,Shell Fish ,Seafood,Comp Ckd J,4
1209,11657102,1956.97,579,252,3.310692042,Other Fruit,Produce,DelMonte P,5
1210,12482284,1956.6596,325,152,5.910878488,Deli Meats-,Deli,Bros Hny G,3
1211,14543018,1956.10988,343,173,5.329161639,Frozen Pizz,Frozen Groce,Delissio R,3
1212,11624136,1954.98999,499,268,3.7936955,Pickles-Ant,Deli,SumFresh C,5
1213,14492862,1953.27999,578,306,3.002335065,Bagel,Instore Bake,Bens Bagel,5
1214,11742930,1950.83997,474,240,3.916518956,Deli Cheese,Deli,Farmers Ch,5
1215,11679282,1950.12992,1222,512,1.467644619,Banana,Produce,Baking Ban,5
1216,11628012,1949.10987,370,165,5.134602562,Other Fruit,Produce,Watermelon,3
1217,11746207,1948.36,820,486,2.294378049,Milk Produc,Dairy,Scotsbrn S,5
1218,11743424,1947.42999,836,210,2.088826271,Soft Drinks,Grocery,CocaCola C,5
1219,11741051,1947.10998,552,311,2.995259651,Other Fruit,Produce,Raspberrie,5
1220,11732621,1943.74994,252,136,7.624501873,Household O,Grocery,Glad Garba,4
1221,11746229,1943.53954,312,58,5.476089022,Milk Produc,Dairy,Farmers Mi,3
1222,14811060,1943.19967,444,60,1.983510889,Organic &Na,Grocery,Gerolstein,5
1223,13789496,1942.46995,337,136,5.675014763,Cooking Veg,Produce,Muskoka Ch,3
1224,11729532,1942.46993,482,193,3.469265375,Chocolate,Grocery,Lindt Exce,5
1225,12734555,1941.26958,584,159,3.23228924,Party Trays,Deli,Celebratio,5
1226,11615493,1940.89999,273,100,7.174132823,Sandwich / ,Home Meal Re,Dagwood Sa,4
1227,15080719,1940.66995,360,223,5.192949694,Dairy Chees,Dairy,BlkDiamd C,3
1228,11746206,1939.32999,838,545,2.264299919,Milk Produc,Dairy,Scotsbrn S,5
1229,11662110,1939.17999,466,156,3.862281824,Yogurt,Dairy,Danone Act,5
1230,15031051,1939.1286,221,113,7.905721545,Hot Beverag,Grocery,McCafe Pod,4
1231,11710181,1935.01994,449,274,4.052816422,Organic Pro,Produce,Potato Org,3
1232,11743442,1932.53,1336,166,1.424281369,Bistro,Home Meal Re,Large Coff,5
1233,14362771,1931.89997,843,247,2.088884914,Soft Drinks,Grocery,Coke Diet,5
1234,11680051,1931.3099,335,146,5.551293388,Frozen Ice ,Frozen Groce,HaagndzX I,3
1235,11617960,1930.9499,546,374,3.281850457,Household O,Grocery,Glad Cling,5
1236,11739293,1929.90972,321,168,5.847978469,Deli Cheese,Deli,Comp Brie ,3
1237,11638783,1927.77979,255,125,7.20297998,Pet,Grocery,Purina Max,4
1238,12833778,1927.25,471,282,3.987036247,Frozen Ice ,Frozen Groce,Farmers Ic,5
1239,13870757,1927.10843,214,119,8.728700105,Beef,Meat,S/S Bnls B,4
1240,12725103,1926.69991,317,182,5.914037713,Dairy Chees,Dairy,Blk Diamon,3
1241,14102407,1925.89988,353,196,5.012058407,Cereal,Grocery,Kellogg Ce,3
1242,11656149,1922.42997,403,173,4.629239027,Cereal,Grocery,Kelloggs A,3
1243,14355020,1922.15999,559,176,3.356576894,Sandwich / ,Home Meal Re,Multigrain,5
1244,11723043,1920.79905,222,143,8.699813231,Spreads And,Grocery,Kraft Pean,4
1245,12788447,1920.00897,203,111,9.306975297,Boxed Meat,Meat,CompBal Ch,4
1246,11686858,1918.72998,630,233,2.887965017,Eggs,Dairy,Comp Eggs ,5
1247,15165014,1918.35992,272,147,6.89654398,Paper,Grocery,CompG Care,4
1248,11736011,1918.19999,371,211,4.990979326,Apple And P,Produce,Royal Gala,3
1249,11727840,1918.00998,696,335,2.384166659,Refrigerate,Produce,Comp Veget,5
1250,12732280,1916.96983,494,184,2.743165542,Citrus,Produce,Pummelos H,5
1251,11732021,1916.74963,451,206,4.11873541,Mollusk Fre,Seafood,Fresh Cult,3
1252,11643486,1916.16999,673,349,2.510670637,Salted Snac,Grocery,Christie T,5
1253,14340512,1912.87998,588,260,3.128171482,Cookies,Instore Bake,Macadamia ,5
1254,11970793,1912.70991,380,94,4.077247071,Alternative,Grocery,Red Bull E,3
1255,15060576,1911.48997,386,163,4.674015518,Yogurt,Dairy,Liberte Ke,3
1256,14565147,1911.34857,228,142,7.204015375,Boxed Meat,Meat,Prime Chic,4
1257,11679791,1910.60997,560,269,3.269556531,Processed,Meat,Comp Break,5
1258,11743290,1909.93998,475,149,3.87944443,Bistro,Home Meal Re,1 Pc Crisp,5
1259,15647369,1908.69989,334,208,5.388093675,Paper,Grocery,Cashmere S,3
1260,14899957,1907.19998,555,266,3.063736453,Chips,Grocery,Lays Chips,5
1261,12207402,1906.93986,331,173,5.198539585,Cereal,Grocery,Post Shred,3
1262,15253094,1904.97999,607,308,2.873937393,Chips,Grocery,HumptyD Or,5
1263,11699016,1901.15986,555,212,3.010265231,Pork,Meat,Stewing Po,5
1264,11602863,1899.75989,235,162,7.805361513,Dry Produce,Produce,Acadian Ma,4
1265,14278842,1897.92998,571,206,2.846760061,Buns And Ro,Instore Bake,LaBrea Tak,5
1266,11742932,1896.94997,436,226,4.08085054,Deli Cheese,Deli,Farmers Ch,3
1267,11952638,1896.76,660,312,2.707405159,Organic &Na,Grocery,Kettle Chi,5
1268,13870752,1895.73858,203,123,9.215461108,Beef,Meat,S/S Eye Ro,4
1269,11832858,1893.5597,380,183,4.319670612,Fin-Fish Fr,Seafood,Cod Fillet,3
1270,15591273,1892.24997,374,248,4.758030281,Dairy Chees,Dairy,Kraft Marb,3
1271,13881111,1892.22999,486,258,3.724492449,Organic &Na,Grocery,QuePasa To,5
1272,14237860,1891.68995,464,244,3.506860603,Cereal,Grocery,Quaker Har,5
1273,12822429,1890.37998,514,227,3.308206618,Chips,Grocery,Ruffles Re,5
1274,14908532,1886.45,1423,458,1.057077465,Alternative,Grocery,Nestea Hal,5
1275,11740365,1886.24995,943,545,2.047792295,Cooking Veg,Produce,Snow Peas,5
1276,11633959,1886.22998,658,324,2.815847281,Salad Items,Produce,Lettuce Gr,5
1277,14860296,1883.67987,305,202,5.807337533,Dairy Chees,Dairy,CrackBar M,3
1278,11688997,1883.56992,458,122,3.122023231,Breads,Instore Bake,Ciabatta L,5
1279,11749582,1883.15999,511,147,3.252450782,Bread Produ,Commercial B,100% Whole,5
1280,11927581,1882.57995,255,168,6.137061848,Paper,Grocery,Majesta Ba,3
1281,11708592,1881.02996,424,161,4.272983445,Smoked / Sa,Seafood,Smoked Mac,3
1282,14022797,1879.99812,193,103,9.807007737,Shell Fish ,Seafood,Mirabel P/,4
1283,14476452,1879.30993,463,229,3.667164465,Bread Produ,Commercial B,Dempster B,5
1284,12493823,1878.80987,352,145,4.683228457,Yogurt,Dairy,Liberte Yo,3
1285,11689535,1877.98997,450,211,3.697844422,Milk Produc,Dairy,Comp Cotta,5
1286,11844496,1877.62934,269,124,5.553124295,Horticultur,Floral,Design You,3
