ITEM_SK,TotalRevenue,TransactionCount,CustomerCount,AvgPrice,Category,Department,ItemDesc
12895186,2152.91,622,227,3.369067524,Breads,Instore Bake,Wide Pan M
14195835,2152.79,634,265,3.16126183,Alternative,Instore Bake,Sensatns N
14199100,2149.96994,384,113,5.52075513,Salads,Home Meal Re,Mexican De
15107681,2147.36,522,287,4.004836538,Potatoes,Produce,Roasting P
13904808,2146.10993,439,250,4.420144521,Paper,Grocery,Majesta Ba
11727689,2145.38999,756,393,2.597523175,Refrigerate,Produce,Comp Brocc
12734557,2143.58921,502,158,3.867050616,Party Trays,Deli,Celebratio
11697018,2143.09987,362,180,5.724247285,Frozen Ice ,Frozen Groce,HaagnDaz I
11700420,2142.09836,252,122,8.335344167,Fin-Fish Fr,Seafood,Fresh Hali
11843221,2140.97,493,282,4.192689162,Processed,Meat,MapleLea T
11631100,2140.58994,476,131,3.458718456,Alternative,Grocery,RedBull En
14899963,2140.25999,667,310,3.026026983,Chips,Grocery,Lays Chips
14511014,2140.00986,360,192,5.706122458,Processed,Meat,Olymel Bac
15161363,2139.98,543,235,3.91053407,Pastry Coun,Pastry,Banana Loa
11604884,2139.94997,831,422,2.351390172,Salad Items,Produce,Comp Mint
14390385,2139.4,739,471,2.600149254,Tomatoes,Produce,Grape Toma
11655637,2138.64,569,299,3.702495606,Refrigerate,Produce,VegPro Bab
13998381,2136.84988,280,153,7.430836111,Boxed Meat,Meat,Comp Meat 
11667013,2135.92998,600,299,3.205324021,Processed,Meat,MapleLea W
13902615,2135.17994,383,184,5.412495579,Paper,Grocery,Comp Facia
15083840,2134.95984,273,115,7.588627189,Cereal,Grocery,Kellogg Ce
13797801,2134.71999,732,261,2.754610651,Other Fruit,Produce,Melon Mani
11692145,2134.62992,353,207,5.192319986,Ham,Meat,Larsen Smk
11692576,2132.35997,628,154,2.538956327,Alternative,Grocery,RedBull En
11741288,2131.78994,461,213,4.633921083,Other Fruit,Produce,Honeydew M
11746374,2125.86962,383,118,5.063525328,Milk Produc,Dairy,Lacteeze M
11653208,2125.84964,354,128,5.477918531,Deli Cheese,Deli,Baldersn R
11659184,2125.21997,402,179,5.263250162,Other Fruit,Produce,Comp Plums
12518623,2124.25949,465,230,5.006040348,,,UNKNOWN PR
11746210,2122.80993,418,190,4.264011112,Milk Produc,Dairy,Scotsbrn C
12795293,2122.27999,649,296,3.144657388,Deli Cheese,Deli,Castello B
11743984,2120.22992,777,269,2.637066576,Salads,Home Meal Re,Salad Picn
14033268,2116.95998,681,315,2.729023662,Organic Pro,Produce,Green Pepp
11599345,2116.20994,303,142,6.987350894,Apple And P,Produce,Granny Smi
11852257,2114.32991,342,136,6.080186696,Refrigerate,Produce,Attitude S
11698912,2109.83983,487,228,3.930532495,Pork,Meat,Pork Rib C
11852259,2109.14991,339,162,6.08893792,Refrigerate,Produce,Attitude S
11647743,2107.82989,332,180,6.183222726,Deli Cheese,Deli,Comp Doubl
12510335,2107.31996,433,208,4.726135462,Household O,Grocery,Comp Bags 
14889818,2105.30959,520,227,2.217626302,Beef,Meat,Frozen Lea
11603863,2103.99992,622,378,2.473352445,Soup,Grocery,Campbell B
13902670,2102.74,900,477,2.227193764,Paper,Grocery,Comp P/Tow
12888333,2102.23999,493,204,3.980818114,Organic And,Dairy,Silk Almon
11607217,2101.82998,558,350,3.734100712,Oil,Grocery,Comp 100% 
13798066,2100.37998,616,254,3.303881637,Cooking Veg,Produce,Asian Vege
15273907,2099.72995,607,232,3.170667191,Other Fruit,Produce,Mango Chun
11840628,2099.58986,406,211,4.752879376,Deli Meats-,Deli,Comp Roast
11619262,2098.31997,614,251,3.000815644,Refrigerate,Produce,Comp Harve
14198077,2097.71997,423,256,4.448995262,Spreads And,Grocery,Kraft Chee
15029236,2094.99981,698,16,0.995972077,Lottery Sal,Lottery,Breakopen 
11697882,2094.54997,366,193,5.77829197,Refrigerate,Produce,Comp Carro
12812994,2089.76911,232,88,8.734637241,Alternative,Grocery,RedBull En
11615157,2089.55996,353,237,5.790915907,Household O,Grocery,Alcan Foil
11663583,2088.92981,361,191,5.530241166,Cookies,Instore Bake,Cookies CC
12712666,2087.59999,576,204,3.393495365,Tomatoes,Produce,Comp Tomat
11661227,2086.79,584,146,3.378458904,Bistro,Home Meal Re,Brd Grb&Go
11743306,2085.69995,626,159,3.275804002,Bistro,Home Meal Re,Crispy Tat
14565145,2084.80889,246,153,7.847578115,Boxed Meat,Meat,Prime Chic
11674667,2084.48971,458,199,4.098621145,Processed,Meat,Comp Turke
15591274,2083.6599,406,278,4.738709599,Dairy Chees,Dairy,Kraft Old 
11951656,2083.06975,406,199,4.65327558,Deli Meats-,Deli,Comp Pstrm
14543015,2081.84992,357,170,5.48830056,Frozen Pizz,Frozen Groce,Delissio R
14001148,2080.56982,514,174,2.786092001,Organic &Na,Grocery,BlueMnky C
11599322,2078.95994,337,181,6.079999911,Citrus,Produce,Oranges Se
12840614,2070.72992,654,258,2.274405286,Organic &Na,Grocery,Silk Almon
11623972,2067.96982,595,230,2.450851542,Organic &Na,Grocery,BlueDiam U
15629308,2067.61989,354,196,5.666562938,Apple And P,Produce,Royal Gala
11706011,2066.95988,368,199,5.453142439,Processed,Meat,Johnsnvl H
11972258,2065.98989,772,195,2.328528338,Other Fruit,Produce,Blueberry 
11743061,2064.24999,704,186,2.827543855,Sandwich / ,Home Meal Re,Ham And Ch
11742286,2061.25,551,230,3.686229508,Cookies,Instore Bake,Peanut But
14899962,2059.82,662,330,2.999062027,Chips,Grocery,Lays Chips
12191534,2058.22981,344,142,5.670339869,Frozen Ice ,Frozen Groce,HaagnDaz I
11693248,2058.16962,296,135,6.290406178,Deli Cheese,Deli,Kerrygld C
14307191,2055.27997,380,219,5.351741385,Processed,Meat,Johnsnvl S
15291173,2055.00999,680,297,2.909946074,Pastries,Instore Bake,Scones But
11676191,2052.96999,774,249,2.450383784,Soft Drinks,Grocery,Pepsi Diet
12788251,2052.04999,451,254,4.485439756,Organic Pro,Produce,Comp Celer
11645718,2050.20997,559,242,3.574253271,Pastry Coun,Pastry,HomeStyl L
15554397,2049.79995,424,181,4.712040922,Bagel,Instore Bake,StViateu B
14084933,2048.67988,483,241,3.406293939,Yogurt,Dairy,YoplaitS Y
14345285,2048.15,794,300,2.481624685,Breads,Instore Bake,Artisan Ba
11624135,2045.91996,512,270,3.799281025,Pickles-Ant,Deli,SumFresh C
11746313,2044.77993,932,198,1.585634656,Water,Grocery,Scotsbrn N
15113771,2042.45973,654,202,2.301074793,Fin-Fish Fr,Seafood,Salmon Hea
12858022,2040.52999,504,184,3.665701052,Soft Drinks,Grocery,Coke Diet 
14091908,2040.18,809,335,2.286514215,Chips,Grocery,Pringles S
15267287,2040.17994,441,255,4.281791353,Hot Beverag,Grocery,RedRose Te
14072539,2039.88998,898,319,1.963392723,Alternative,Grocery,Gatorade G
11840470,2038.89,509,323,3.95852071,Garlic Onio,Produce,Shallots 1
12891642,2036.84996,450,203,4.372704096,Water,Grocery,Big8 Sprin
11951688,2032.85947,389,190,5.304069306,Bulk Food,Bulk,Johnvinc C
11743324,2032.64891,253,107,8.012535377,Bistro,Home Meal Re,6Pc Crispy
14868570,2032.18993,375,174,5.132906573,Frozen Dess,Frozen Groce,EuropBst B
14199105,2026.30996,356,156,5.688140789,Salads,Home Meal Re,Chicken Te
12819983,2025.75997,506,249,3.749420272,Yogurt,Dairy,Danone Oik
11684798,2025.01987,564,204,3.269072039,Milk Produc,Dairy,Farmer 5% 
14908531,2023.61999,1529,442,1.038525367,Alternative,Grocery,Nestea Gre
11740610,2019.01996,875,411,2.153564003,Salad Items,Produce,Lettuce Ic
11682613,2018.69,566,299,3.476725664,Butter And ,Dairy,Becel Marg
11675738,2014.51999,822,346,2.347081299,Milk Produc,Dairy,Scotsbrn 1
11630774,2013.75986,458,250,4.036065869,Other Fruit,Produce,Golden Pin
12203573,2012.46995,496,174,3.549696939,Yogurt,Dairy,Liberte Yo
12932821,2011.63972,427,185,4.079792338,Beef,Meat,SterlSil I
15291170,2011.02,656,280,2.959969512,Pastries,Instore Bake,Scones Che
11746208,2010.94997,426,203,4.256973249,Milk Produc,Dairy,Scotsbrn C
14071325,2009.93998,661,337,2.709455363,Chips,Grocery,Lays Class
12208000,2009.86999,452,212,4.282335543,Pickles-Ant,Deli,SumFresh H
12785441,2008.3,542,226,3.429575646,Pickles-Ant,Deli,CompOrg Hu
11699924,2007.62,504,198,3.897928287,Cookies,Instore Bake,Oatmeal Ra
14538275,2006.79996,399,189,4.605829114,Chicken,Meat,MarcAngl C
15080723,2005.98,381,224,5.200892388,Dairy Chees,Dairy,BlkDiamd C
15079842,2005.7598,384,208,4.894220809,Deli Meats-,Deli,MapleLea H
11672585,2003.45997,574,302,2.984335651,Yogurt,Dairy,Silhouet Y
13894805,2003.15997,287,168,6.927386707,Paper,Grocery,Comp Bathr
11671925,2002.19856,332,143,5.452692741,Turkey,Meat,MapleLea P
12162035,2001.66,877,334,2.199241733,Cooking Veg,Produce,Celery Sti
11624657,2001.29999,647,272,3.031498037,Buns And Ro,Instore Bake,Gourmet Ch
11673948,1998.6999,333,165,5.57118106,Frozen Pizz,Frozen Groce,Ristorante
15067902,1997.62998,409,177,4.527131198,Yogurt,Dairy,DanonOks Y
15268601,1995.93999,1668,544,1.03167667,Alternative,Grocery,Fruitopi S
14345275,1995.03,588,202,3.291294719,Breads,Instore Bake,Artisan Br
11979338,1992.69994,454,281,4.17813932,Ham,Meat,Comp Ham S
14340244,1991.60961,383,182,4.199951608,Chicken,Meat,BlueGse Ch
11781183,1991.21997,494,280,3.693497516,Pasta,Grocery,Classico S
11697144,1989.55845,199,96,9.813526734,Organic &Na,Grocery,JustUs Tie
15060574,1989.25,412,171,4.680997567,Yogurt,Dairy,Liberte Ke
14543038,1989.08995,362,156,5.301132528,Frozen Pizz,Frozen Groce,Delissio G
11602750,1982.77984,466,190,4.213358026,Deli Meats-,Deli,Comp Roast
13870510,1982.20997,331,175,5.930999955,Yogurt,Dairy,DanonAct Y
15145963,1981.83829,217,115,8.833356475,Chicken,Meat,Sens Chick
11628815,1978.55846,198,109,9.815951995,Organic &Na,Grocery,JustUs Har
12945950,1977.87994,534,243,3.245597219,Chocolate,Grocery,Kit Kat M/
11859559,1976.07987,399,154,4.316365808,Cereal,Grocery,Post Shred
11665951,1971.74001,227,125,8.768761062,Rice,Grocery,India Hse 
15173217,1970.07,852,335,2.091223529,Cookies,Grocery,Sensatns C
11671504,1968.81998,612,270,2.917336593,Refrigerate,Produce,Sunrise To
11643492,1967.40997,656,293,2.526692062,Salted Snac,Grocery,Christie T
13798014,1965.89999,566,286,3.210747933,Yogurt,Dairy,Iogo Yog P
12153034,1964.93,591,255,3.006338983,Refrigerate,Dairy,MinMaid Or
11645982,1964.63,468,158,4.130555556,Sandwich / ,Home Meal Re,Sandwich C
12620348,1959.09894,196,97,9.816831505,Shell Fish ,Seafood,Comp Ckd J
11657102,1956.97,579,252,3.310692042,Other Fruit,Produce,DelMonte P
12482284,1956.6596,325,152,5.910878488,Deli Meats-,Deli,Bros Hny G
14543018,1956.10988,343,173,5.329161639,Frozen Pizz,Frozen Groce,Delissio R
11624136,1954.98999,499,268,3.7936955,Pickles-Ant,Deli,SumFresh C
14492862,1953.27999,578,306,3.002335065,Bagel,Instore Bake,Bens Bagel
11742930,1950.83997,474,240,3.916518956,Deli Cheese,Deli,Farmers Ch
11679282,1950.12992,1222,512,1.467644619,Banana,Produce,Baking Ban
11628012,1949.10987,370,165,5.134602562,Other Fruit,Produce,Watermelon
11746207,1948.36,820,486,2.294378049,Milk Produc,Dairy,Scotsbrn S
11743424,1947.42999,836,210,2.088826271,Soft Drinks,Grocery,CocaCola C
11741051,1947.10998,552,311,2.995259651,Other Fruit,Produce,Raspberrie
11732621,1943.74994,252,136,7.624501873,Household O,Grocery,Glad Garba
11746229,1943.53954,312,58,5.476089022,Milk Produc,Dairy,Farmers Mi
14811060,1943.19967,444,60,1.983510889,Organic &Na,Grocery,Gerolstein
13789496,1942.46995,337,136,5.675014763,Cooking Veg,Produce,Muskoka Ch
11729532,1942.46993,482,193,3.469265375,Chocolate,Grocery,Lindt Exce
12734555,1941.26958,584,159,3.23228924,Party Trays,Deli,Celebratio
11615493,1940.89999,273,100,7.174132823,Sandwich / ,Home Meal Re,Dagwood Sa
15080719,1940.66995,360,223,5.192949694,Dairy Chees,Dairy,BlkDiamd C
11746206,1939.32999,838,545,2.264299919,Milk Produc,Dairy,Scotsbrn S
11662110,1939.17999,466,156,3.862281824,Yogurt,Dairy,Danone Act
15031051,1939.1286,221,113,7.905721545,Hot Beverag,Grocery,McCafe Pod
11710181,1935.01994,449,274,4.052816422,Organic Pro,Produce,Potato Org
11743442,1932.53,1336,166,1.424281369,Bistro,Home Meal Re,Large Coff
14362771,1931.89997,843,247,2.088884914,Soft Drinks,Grocery,Coke Diet
11680051,1931.3099,335,146,5.551293388,Frozen Ice ,Frozen Groce,HaagndzX I
11617960,1930.9499,546,374,3.281850457,Household O,Grocery,Glad Cling
11739293,1929.90972,321,168,5.847978469,Deli Cheese,Deli,Comp Brie 
11638783,1927.77979,255,125,7.20297998,Pet,Grocery,Purina Max
12833778,1927.25,471,282,3.987036247,Frozen Ice ,Frozen Groce,Farmers Ic
13870757,1927.10843,214,119,8.728700105,Beef,Meat,S/S Bnls B
12725103,1926.69991,317,182,5.914037713,Dairy Chees,Dairy,Blk Diamon
14102407,1925.89988,353,196,5.012058407,Cereal,Grocery,Kellogg Ce
11656149,1922.42997,403,173,4.629239027,Cereal,Grocery,Kelloggs A
14355020,1922.15999,559,176,3.356576894,Sandwich / ,Home Meal Re,Multigrain
11723043,1920.79905,222,143,8.699813231,Spreads And,Grocery,Kraft Pean
12788447,1920.00897,203,111,9.306975297,Boxed Meat,Meat,CompBal Ch
11686858,1918.72998,630,233,2.887965017,Eggs,Dairy,Comp Eggs 
15165014,1918.35992,272,147,6.89654398,Paper,Grocery,CompG Care
11736011,1918.19999,371,211,4.990979326,Apple And P,Produce,Royal Gala
11727840,1918.00998,696,335,2.384166659,Refrigerate,Produce,Comp Veget
12732280,1916.96983,494,184,2.743165542,Citrus,Produce,Pummelos H
11732021,1916.74963,451,206,4.11873541,Mollusk Fre,Seafood,Fresh Cult
11643486,1916.16999,673,349,2.510670637,Salted Snac,Grocery,Christie T
14340512,1912.87998,588,260,3.128171482,Cookies,Instore Bake,Macadamia 
11970793,1912.70991,380,94,4.077247071,Alternative,Grocery,Red Bull E
15060576,1911.48997,386,163,4.674015518,Yogurt,Dairy,Liberte Ke
14565147,1911.34857,228,142,7.204015375,Boxed Meat,Meat,Prime Chic
11679791,1910.60997,560,269,3.269556531,Processed,Meat,Comp Break
11743290,1909.93998,475,149,3.87944443,Bistro,Home Meal Re,1 Pc Crisp
15647369,1908.69989,334,208,5.388093675,Paper,Grocery,Cashmere S
14899957,1907.19998,555,266,3.063736453,Chips,Grocery,Lays Chips
12207402,1906.93986,331,173,5.198539585,Cereal,Grocery,Post Shred
15253094,1904.97999,607,308,2.873937393,Chips,Grocery,HumptyD Or
11699016,1901.15986,555,212,3.010265231,Pork,Meat,Stewing Po
11602863,1899.75989,235,162,7.805361513,Dry Produce,Produce,Acadian Ma
14278842,1897.92998,571,206,2.846760061,Buns And Ro,Instore Bake,LaBrea Tak
11742932,1896.94997,436,226,4.08085054,Deli Cheese,Deli,Farmers Ch
11952638,1896.76,660,312,2.707405159,Organic &Na,Grocery,Kettle Chi
13870752,1895.73858,203,123,9.215461108,Beef,Meat,S/S Eye Ro
11832858,1893.5597,380,183,4.319670612,Fin-Fish Fr,Seafood,Cod Fillet
15591273,1892.24997,374,248,4.758030281,Dairy Chees,Dairy,Kraft Marb
13881111,1892.22999,486,258,3.724492449,Organic &Na,Grocery,QuePasa To
14237860,1891.68995,464,244,3.506860603,Cereal,Grocery,Quaker Har
12822429,1890.37998,514,227,3.308206618,Chips,Grocery,Ruffles Re
14908532,1886.45,1423,458,1.057077465,Alternative,Grocery,Nestea Hal
11740365,1886.24995,943,545,2.047792295,Cooking Veg,Produce,Snow Peas
11633959,1886.22998,658,324,2.815847281,Salad Items,Produce,Lettuce Gr
14860296,1883.67987,305,202,5.807337533,Dairy Chees,Dairy,CrackBar M
11688997,1883.56992,458,122,3.122023231,Breads,Instore Bake,Ciabatta L
11749582,1883.15999,511,147,3.252450782,Bread Produ,Commercial B,100% Whole
11927581,1882.57995,255,168,6.137061848,Paper,Grocery,Majesta Ba
11708592,1881.02996,424,161,4.272983445,Smoked / Sa,Seafood,Smoked Mac
14022797,1879.99812,193,103,9.807007737,Shell Fish ,Seafood,Mirabel P/
14476452,1879.30993,463,229,3.667164465,Bread Produ,Commercial B,Dempster B
12493823,1878.80987,352,145,4.683228457,Yogurt,Dairy,Liberte Yo
11689535,1877.98997,450,211,3.697844422,Milk Produc,Dairy,Comp Cotta
11844496,1877.62934,269,124,5.553124295,Horticultur,Floral,Design You
11747509,1875.07993,506,205,2.62522109,Frozen Meal,Frozen Groce,Stouffers 
14318897,1872.48,821,418,2.066599593,Salted Snac,Grocery,Christie C
11873427,1871.68817,191,145,9.631692342,Ham,Meat,Comp Butt 
11842484,1871.65997,446,182,3.964648711,Organic And,Dairy,Silk True 
11751693,1870.28999,807,401,2.41046511,Potatoes,Produce,Red Potato
11746372,1870.21978,494,157,2.839878189,Milk Produc,Dairy,Lacteeze M
15265686,1868.16999,515,231,3.500719839,Cereal,Grocery,Kellogg Co
11669481,1867.34998,399,221,4.557969912,Bread Produ,Commercial B,Dempster F
13797780,1866.72999,504,210,3.648551577,Cooking Veg,Produce,Broccoli &
11834862,1866.13999,300,151,6.245436225,Citrus,Produce,Minneola O
11692505,1865.21997,1270,313,1.265641024,Soft Drinks,Grocery,Big8 Cola 
12595678,1863.88995,358,220,5.035084199,Frozen Dess,Frozen Groce,EuropBst C
13870761,1863.05964,370,141,4.468706649,Beef,Meat,SterlSiv B
11670524,1861.77997,662,299,2.072846395,Organic &Na,Grocery,Santa Cruz
11746258,1861.39,758,373,2.309815059,Milk Produc,Dairy,Farmers Sr
11745697,1861.34996,304,63,4.968201711,Organic And,Dairy,Fox Hollow
11832172,1855.90996,415,167,4.237566223,Refrigerate,Dairy,Tropican R
11678936,1855.45904,197,108,9.317051066,Fin-Fish Fr,Seafood,Atl Sal Po
12193312,1852.67997,336,159,5.480636776,Bistro,Home Meal Re,NewWorld V
11672511,1851.89999,593,322,3.025346865,Deli Cheese,Deli,Saputo Fet
12905471,1851.26998,380,174,4.531982441,Household O,Grocery,Comp Beer 
11699633,1850.70988,333,148,5.386963404,Citrus,Produce,Oranges Ca
15268600,1850.52999,1544,484,1.03376351,Alternative,Grocery,Fruitopi F
12139215,1849.65997,453,251,3.609711083,Frozen Pizz,Frozen Groce,McCain Piz
11741265,1848.62,1084,594,1.621996303,Refrigerate,Produce,Realemon J
11638717,1848.1399,410,161,4.476344529,Deli Cheese,Deli,Cows Chees
11746244,1847.90997,393,143,4.43564035,Milk Produc,Dairy,Farmers Mi
11646286,1847.80997,432,145,4.119327111,Sandwich / ,Home Meal Re,Turkey Clu
15164974,1846.1799,294,159,6.138866054,Paper,Grocery,Signal Bat
11659749,1845.49993,498,201,3.053708122,Bread Produ,Commercial B,Dempsters 
11698083,1844.88883,278,125,6.247574583,Service Cas,Meat,Lamb Loin 
11659189,1843.75996,348,174,5.25579245,Other Fruit,Produce,Comp Necta
15016559,1842.95994,309,194,5.840248026,Dairy Chees,Dairy,CompBal Ch
11623586,1842.20998,612,352,2.63899781,Baking,Grocery,Comp Mlk/C
11642866,1842.01999,575,361,3.09372753,Frozen Vege,Frozen Groce,GrnGiant S
14531003,1841.34991,404,155,4.302324144,Refrigerate,Dairy,PureLeaf L
11751701,1839.21998,819,302,1.951018741,Alternative,Grocery,Gatorade D
11612974,1838.65,506,257,3.512435644,Frozen Pizz,Frozen Groce,McCain Gar
15082119,1838.16998,458,284,3.924725264,Pickles-Ant,Deli,SumFresh S
11668122,1835.93997,1046,553,0.803486442,Soup,Grocery,Campbell C
12835458,1835.10985,565,218,2.229456216,Organic &Na,Grocery,Silk Almon
11654240,1834.1999,191,61,9.381754132,Pet,Grocery,Arm&Hamm E
14095689,1830.66995,453,216,3.724981567,Yogurt,Dairy,Danone Oik
14502887,1830.59995,407,242,4.086716001,Frozen Pizz,Frozen Groce,Delissio P
11697156,1829.71845,186,81,9.809289,Organic &Na,Grocery,Just Us Fr
12725104,1828.04987,288,167,6.144183934,Dairy Chees,Dairy,Blk Diamon
12895426,1825.84866,195,120,9.485246113,Household O,Grocery,Glad Clear
11667050,1825.77,634,259,2.85328594,Breakfast,Instore Bake,2-Bun Rais
12807628,1825.33999,482,195,3.495982012,Bread Produ,Commercial B,Dempster B
15179856,1824.96993,320,134,4.858870477,Organic Pro,Produce,King Oyste
14339471,1821.96996,471,188,3.553984407,Bread Produ,Commercial B,Dempsters 
11701206,1819.41999,646,257,2.754310074,Buns And Ro,Instore Bake,Kaiser 100
11695337,1819.01,583,267,3.016981132,Bagel,Instore Bake,Herb n Che
11632672,1818.42999,406,204,4.349384224,Refrigerate,Dairy,Simply Ora
14561037,1817.48999,554,256,3.294228657,Organic Pro,Produce,Org Aple G
14932096,1817.10993,196,92,9.092397781,Frozen Dess,Frozen Groce,Millen Wil
14115895,1816.85996,224,129,8.084107054,Refrig.Past,Home Meal Re,Comp Torte
12193314,1816.81,392,131,4.284515306,Bistro,Home Meal Re,NewWorld A
15031053,1816.31865,199,95,8.653377419,Hot Beverag,Grocery,Tassimo Mc
12611547,1816.03993,348,207,5.007550347,Frozen Dess,Frozen Groce,EuropBst W
11743122,1813.48999,629,204,2.791210183,HMR Chicken,Home Meal Re,1/4 BBQ Ch
14314504,1812.75,461,210,3.774391304,Other Baker,Instore Bake,Comp TB Ci
14889810,1811.99994,248,108,7.245886976,Hot Beverag,Grocery,TimHortn C
11629152,1811.24997,280,116,6.373583286,Pickles-Ant,Deli,SumFresh R
14861198,1811.01989,309,133,5.682912443,Yogurt,Dairy,Liberte 2%
11662788,1810.27995,368,129,4.852904041,Refrigerate,Produce,Bolthous F
11741850,1807.35999,568,316,3.139037553,Deli Cheese,Deli,Saputo Lig
12770531,1806.17998,624,225,2.151666662,Processed,Meat,MaplLodg H
13798012,1805.43999,539,253,3.231453302,Yogurt,Dairy,Iogo Yog P
11746196,1804.85989,315,173,5.376231274,Butter And ,Dairy,Lactanti B
11633301,1804.30996,361,226,4.773097857,Salad Dress,Grocery,Hellmann R
14255747,1803.73996,698,206,1.585081646,Water,Grocery,SparkIce W
12732381,1803.36974,368,157,3.681249301,Eggs,Dairy,NaturEgg S
15143998,1800.9099,329,171,5.347051441,Other Fruit,Produce,Fruit Tray
11689530,1799.55,580,295,3.024482759,Butter And ,Dairy,Comp Salte
11620882,1799.42997,854,289,1.786963641,Pastry Coun,Pastry,WC Chocola
11702389,1799.05999,915,350,1.978667213,Apple And P,Produce,Bosc Pears
14327187,1798.78839,184,97,9.152760549,Processed,Meat,Baton Roug
11748959,1798.76994,309,181,5.72417466,Spreads And,Grocery,Cosm&Whd H
11731158,1798.56985,261,127,6.607961271,Deli Cheese,Deli,Trestell M
14388203,1797.48966,339,131,4.519125164,Chicken,Meat,Sensatns C
11914170,1797.38999,509,275,3.116954809,Other Fruit,Produce,Blackberri
13894086,1796.89,351,127,4.962962963,Deli Meats-,Deli,Sobeys Gen
14543031,1795.39992,325,165,5.3290768,Frozen Pizz,Frozen Groce,Delissio R
11777512,1795.0898,221,109,7.609758281,Canned and ,Grocery,Comp Tuna 
11745094,1793.91999,351,148,4.997150969,Bistro,Home Meal Re,M&M Roll
14899969,1793.7799,556,236,2.976510464,Chips,Grocery,Lays Sour 
12787564,1793.60995,344,226,4.987092969,Oil,Grocery,Sensatns O
14345309,1792.64999,640,221,2.731650987,Breads,Instore Bake,Artisan Ba
11679189,1791.80835,308,107,5.852795912,Pastry Coun,Pastry,1/8 Slab C
15161365,1789.47,464,172,3.811125541,Pastry Coun,Pastry,Lemon Loaf
11832831,1787.49908,279,146,5.583109038,Fin-Fish Fr,Seafood,Atlantic H
15092725,1787.15893,192,105,8.769925521,Boxed Meat,Meat,Comp Chick
11617339,1785.99997,508,344,3.37246061,Household O,Grocery,Ziploc Fre
13973267,1785.75,468,133,3.715491453,Breads,Instore Bake,Cheese Bre
11625503,1784.65995,566,271,2.871690205,Peppers&Hot,Produce,Peppers Ja
12881178,1783.13998,378,186,4.563439416,Paper,Grocery,Signal Bat
11668136,1782.23999,1123,644,0.799794642,Soup,Grocery,Campbell C
11688224,1777.99999,461,189,3.54436956,Yogurt,Dairy,Liberte Yo
11603093,1777.99982,822,16,0.499634581,Lottery Sal,Lottery,Bopen Reg 
11646916,1776.99912,192,129,8.973400053,Paper,Grocery,Majesta Ba
15673358,1773.45866,202,109,8.312502084,Chicken,Meat,Sens Chick
11751387,1771.57999,772,338,2.127070687,Soft Drinks,Grocery,Sprite
11640975,1768.64966,305,157,5.801479161,Deli Meats-,Deli,Comp Roast
11776361,1767.73994,678,326,1.256989109,Canned and ,Grocery,Comp SkpJc
11686435,1767.07999,433,207,3.841581782,Yogurt,Dairy,DanonAct Y
14227843,1766.89997,1556,668,0.845642764,Chocolate,Grocery,Cadbury Ch
11746254,1766.63,747,474,2.309277108,Milk Produc,Dairy,Farmers So
11636959,1765.31998,292,157,6.057889239,Refrigerate,Dairy,Tropican W
11751224,1764.3,612,317,3.183496377,Cooking Veg,Produce,Red Cabbag
11741906,1763.67996,378,234,4.487493293,Cooking Veg,Produce,Cauliflowe
14388321,1760.85999,799,340,2.130463076,Breads,Instore Bake,Multigrain
12195711,1759.09992,416,255,3.507183442,Processed,Meat,Johnsnvl S
11833052,1758.50986,289,113,5.77352917,Frozen Ice ,Frozen Groce,HaagnDaz P
12751396,1758.33,926,253,1.819153094,Party Trays,Deli,Mini Munch
11699170,1757.42939,364,133,3.980059298,Lamb,Meat,Lamb Rib C
15291175,1756.99999,608,256,2.77540362,Pastries,Instore Bake,Scones Blu
12742755,1756.25,629,271,2.584594595,Alternative,Instore Bake,Comp Pita 
12785390,1755.44992,439,255,3.611450221,Rice,Grocery,CompBal Ri
12817157,1753.70995,321,180,5.191415031,Cereal,Grocery,Kellogg Ri
11667056,1753.12994,316,196,5.342404968,Spreads And,Grocery,BillyBee H
15065939,1752.55995,318,206,5.287938943,Dairy Chees,Dairy,BlkDiamd M
12153065,1752.22,582,276,2.878846816,Refrigerate,Dairy,MinMaid Or
11692123,1751.73999,392,161,4.287559515,Bistro,Home Meal Re,N.W. Snack
11703572,1751.28,496,229,3.485858586,Chips,Grocery,MissVick S
11837655,1751.13999,470,262,3.660454861,Dairy Chees,Dairy,Comp Cream
11600503,1750.72988,418,257,3.88460421,Other Fruit,Produce,Strawberri
14345327,1750.63,688,243,2.507583697,Breads,Instore Bake,Artisan Ba
14465827,1747.51987,301,81,5.608399783,Breads,Instore Bake,Comp Farmh
12504717,1747.15992,297,168,5.235420801,Spreads And,Grocery,Kraft Pean
11656135,1745.15999,267,150,6.566067397,Cereal,Grocery,Kelloggs B
11645120,1745.15899,187,103,9.248515267,Hot Beverag,Grocery,Folgers Cl
14509225,1744.65,537,244,3.189104478,Chips,Grocery,Doritos To
12932718,1744.48977,363,198,4.210973033,Beef,Meat,SterlSil T
14071336,1743.15999,395,201,4.285468348,Chips,Grocery,Tostitos D
11749816,1742.75996,540,305,2.989579442,Bread Produ,Commercial B,Holsum Ham
11612088,1740.18997,408,198,3.906904152,Yogurt,Dairy,DanonAct Y
11745092,1738.36998,315,118,5.486888857,Bistro,Home Meal Re,Col Roll&I
15091445,1738.13996,194,88,9.047800942,Pet,Grocery,Comp Scoop
